location,latitude,longitude,timestamp,temperature_c,relative_humidity_pct,apparent_temperature_c,rain_mm,weather_code,surface_pressure_hpa,wind_speed_kmh,wind_direction_deg,cloud_cover_pct,shortwave_radiation_wm2,soil_temperature_0_7cm_c,soil_moisture_0_7cm_m3m3
Melaka,2.1896,102.2501,2026-02-14T23:00,25.8,90,30.3,0.0,3,1009.9,10.8,37,100,0.0,27.4,0.312
Melaka,2.1896,102.2501,2026-02-15T00:00,25.5,87,29.0,0.0,3,1009.8,14.1,39,100,0.0,27.0,0.311
Melaka,2.1896,102.2501,2026-02-15T01:00,24.9,89,28.2,0.0,3,1009.9,14.5,42,100,0.0,26.6,0.311
Melaka,2.1896,102.2501,2026-02-15T02:00,25.5,88,29.4,0.0,3,1009.8,12.5,47,100,0.0,27.6,0.303
Melaka,2.1896,102.2501,2026-02-15T03:00,25.4,90,28.9,0.1,51,1008.6,15.6,36,100,0.0,27.1,0.304
Melaka,2.1896,102.2501,2026-02-15T04:00,25.1,89,28.6,0.0,3,1007.7,14.6,46,100,0.0,26.8,0.304
Melaka,2.1896,102.2501,2026-02-15T05:00,24.8,88,28.2,0.0,3,1007.7,13.1,38,93,0.0,26.4,0.303
Melaka,2.1896,102.2501,2026-02-15T06:00,24.6,89,27.8,0.0,2,1008.3,14.0,42,67,0.0,26.1,0.303
Melaka,2.1896,102.2501,2026-02-15T07:00,24.5,90,27.8,0.0,3,1008.6,13.6,42,98,0.0,25.9,0.303
Melaka,2.1896,102.2501,2026-02-15T08:00,25.2,88,28.9,0.0,3,1009.1,12.0,33,100,16.0,26.5,0.293
Melaka,2.1896,102.2501,2026-02-15T09:00,26.4,83,30.8,0.0,3,1010.1,9.2,39,100,151.0,26.9,0.292
Melaka,2.1896,102.2501,2026-02-15T10:00,27.9,76,32.0,0.0,3,1010.7,10.1,29,93,335.0,27.9,0.29
Melaka,2.1896,102.2501,2026-02-15T11:00,29.2,67,32.7,0.0,1,1010.8,12.2,13,23,501.0,29.0,0.286
Melaka,2.1896,102.2501,2026-02-15T12:00,30.5,64,36.1,0.0,1,1010.2,9.1,351,45,798.0,30.6,0.281
Melaka,2.1896,102.2501,2026-02-15T13:00,30.9,62,37.4,0.0,3,1009.1,5.2,316,100,845.0,32.2,0.275
Melaka,2.1896,102.2501,2026-02-15T14:00,31.2,54,36.5,0.4,51,1007.9,3.1,298,31,770.0,33.2,0.284
Melaka,2.1896,102.2501,2026-02-15T15:00,30.3,62,35.2,0.6,53,1007.0,11.2,259,56,816.0,33.8,0.285
Melaka,2.1896,102.2501,2026-02-15T16:00,28.8,74,33.8,0.8,53,1005.9,10.2,252,65,646.0,33.2,0.29
Melaka,2.1896,102.2501,2026-02-15T17:00,29.1,72,34.7,0.2,51,1005.9,2.1,322,99,507.0,33.0,0.288
Melaka,2.1896,102.2501,2026-02-15T18:00,28.7,68,33.3,0.9,53,1006.0,3.1,45,95,288.0,32.0,0.297
Melaka,2.1896,102.2501,2026-02-15T19:00,26.1,81,29.2,0.6,53,1007.5,15.2,337,99,93.0,30.8,0.302
Melaka,2.1896,102.2501,2026-02-15T20:00,25.0,93,29.3,0.1,51,1007.9,12.0,37,100,5.0,27.9,0.471
Melaka,2.1896,102.2501,2026-02-15T21:00,24.5,94,28.5,1.4,61,1009.1,11.4,5,100,0.0,27.0,0.482
Melaka,2.1896,102.2501,2026-02-15T22:00,24.1,96,28.8,0.7,53,1009.7,7.3,329,99,0.0,26.4,0.482
Melaka,2.1896,102.2501,2026-02-15T23:00,24.1,97,29.3,0.0,3,1010.0,4.5,355,100,0.0,26.1,0.475
Melaka,2.1896,102.2501,2026-02-16T00:00,24.0,97,28.6,0.0,3,1010.1,8.4,42,99,0.0,25.9,0.469
Melaka,2.1896,102.2501,2026-02-16T01:00,23.8,96,28.0,0.0,3,1009.8,9.3,37,99,0.0,25.6,0.465
Melaka,2.1896,102.2501,2026-02-16T02:00,23.9,96,27.9,0.0,3,1009.6,10.1,22,98,0.0,25.9,0.457
Melaka,2.1896,102.2501,2026-02-16T03:00,23.5,96,27.0,0.0,3,1008.9,12.7,29,100,0.0,25.5,0.454
Melaka,2.1896,102.2501,2026-02-16T04:00,23.2,96,26.8,0.0,3,1008.2,11.7,29,100,0.0,25.2,0.451
Melaka,2.1896,102.2501,2026-02-16T05:00,23.1,96,26.8,0.0,3,1007.6,10.8,24,100,0.0,25.0,0.448
Melaka,2.1896,102.2501,2026-02-16T06:00,23.0,95,26.1,0.0,3,1007.5,12.9,37,100,0.0,24.8,0.446
Melaka,2.1896,102.2501,2026-02-16T07:00,22.8,95,25.9,0.0,3,1007.8,11.8,28,100,0.0,24.6,0.443
Melaka,2.1896,102.2501,2026-02-16T08:00,23.9,97,28.2,0.0,3,1008.4,9.6,50,100,17.0,25.6,0.447
Melaka,2.1896,102.2501,2026-02-16T09:00,25.2,92,29.9,0.0,3,1009.1,8.8,31,100,162.0,26.0,0.444
Melaka,2.1896,102.2501,2026-02-16T10:00,26.8,82,30.8,0.0,3,1009.7,12.2,28,100,374.0,27.0,0.439
Melaka,2.1896,102.2501,2026-02-16T11:00,28.2,74,31.4,0.1,51,1009.8,15.6,33,100,536.0,27.9,0.434
Melaka,2.1896,102.2501,2026-02-16T12:00,29.5,70,34.0,0.2,51,1009.6,13.5,30,100,678.0,28.9,0.429
Melaka,2.1896,102.2501,2026-02-16T13:00,30.8,64,36.0,0.2,51,1008.2,12.9,36,100,822.0,30.0,0.422
Melaka,2.1896,102.2501,2026-02-16T14:00,27.5,80,32.0,4.0,63,1007.1,8.6,344,100,470.0,29.6,0.466
Melaka,2.1896,102.2501,2026-02-16T15:00,27.9,79,32.6,0.9,53,1005.8,8.6,285,100,494.0,29.5,0.469
Melaka,2.1896,102.2501,2026-02-16T16:00,26.1,84,29.9,6.1,63,1007.1,11.9,27,100,421.0,29.0,0.492
Melaka,2.1896,102.2501,2026-02-16T17:00,25.5,87,30.1,0.7,53,1006.0,7.1,336,100,124.0,27.9,0.489
Melaka,2.1896,102.2501,2026-02-16T18:00,25.6,92,30.6,0.1,51,1006.0,8.7,13,100,152.0,27.6,0.481
Melaka,2.1896,102.2501,2026-02-16T19:00,25.4,90,29.8,0.4,51,1006.9,9.5,359,100,98.0,27.1,0.479
Melaka,2.1896,102.2501,2026-02-16T20:00,24.9,92,29.6,0.0,3,1007.4,7.9,357,100,5.0,26.6,0.474
Melaka,2.1896,102.2501,2026-02-16T21:00,24.5,95,29.0,0.0,3,1008.2,8.5,18,100,0.0,26.2,0.47
Melaka,2.1896,102.2501,2026-02-16T22:00,24.4,94,28.9,0.0,3,1009.1,8.0,16,96,0.0,25.9,0.466
Melaka,2.1896,102.2501,2026-02-16T23:00,24.1,95,28.8,0.0,3,1009.7,7.1,7,97,0.0,25.6,0.463
Johor,1.4854,103.7618,2026-01-17T00:00,24.5,89,28.2,0.0,1,1008.3,10.2,30,37,0.0,27.3,0.168
Johor,1.4854,103.7618,2026-01-17T01:00,24.2,91,27.8,0.0,3,1007.8,11.0,23,84,0.0,26.7,0.168
Johor,1.4854,103.7618,2026-01-17T02:00,24.0,92,27.8,0.0,2,1007.5,10.8,21,74,0.0,26.8,0.167
Johor,1.4854,103.7618,2026-01-17T03:00,23.9,94,27.6,0.0,0,1006.6,11.3,27,12,0.0,26.3,0.167
Johor,1.4854,103.7618,2026-01-17T04:00,23.8,93,27.4,0.0,1,1006.0,11.2,26,28,0.0,25.9,0.167
Johor,1.4854,103.7618,2026-01-17T05:00,23.5,93,27.0,0.0,0,1005.7,11.4,23,5,0.0,25.5,0.167
Johor,1.4854,103.7618,2026-01-17T06:00,23.4,92,26.7,0.0,2,1006.0,11.2,21,77,0.0,25.2,0.167
Johor,1.4854,103.7618,2026-01-17T07:00,23.2,92,26.6,0.0,0,1006.2,10.3,16,11,0.0,25.0,0.167
Johor,1.4854,103.7618,2026-01-17T08:00,24.1,89,27.5,0.0,3,1006.9,10.9,22,99,35.0,25.2,0.166
Johor,1.4854,103.7618,2026-01-17T09:00,26.0,79,29.2,0.0,2,1007.8,12.5,25,74,209.0,26.0,0.166
Johor,1.4854,103.7618,2026-01-17T10:00,27.5,70,29.8,0.0,3,1008.1,16.9,24,91,418.0,27.2,0.165
Johor,1.4854,103.7618,2026-01-17T11:00,28.9,65,31.6,0.0,3,1007.8,17.1,19,100,647.0,29.0,0.163
Johor,1.4854,103.7618,2026-01-17T12:00,29.8,61,32.8,0.1,51,1007.2,15.1,8,100,677.0,30.4,0.162
Johor,1.4854,103.7618,2026-01-17T13:00,30.5,57,34.2,0.1,51,1006.1,14.6,3,99,796.0,32.0,0.161
Johor,1.4854,103.7618,2026-01-17T14:00,30.3,59,34.6,0.3,51,1005.8,12.8,2,100,840.0,33.3,0.164
Johor,1.4854,103.7618,2026-01-17T15:00,30.1,60,34.0,0.1,51,1004.8,11.6,356,100,725.0,34.0,0.162
Johor,1.4854,103.7618,2026-01-17T16:00,29.6,61,32.6,0.0,3,1003.6,11.7,1,100,486.0,33.9,0.16
Johor,1.4854,103.7618,2026-01-17T17:00,29.8,60,32.7,0.0,3,1003.6,10.9,13,100,450.0,33.7,0.159
Johor,1.4854,103.7618,2026-01-17T18:00,29.4,61,31.8,0.0,3,1003.8,13.1,19,100,318.0,33.2,0.158
Johor,1.4854,103.7618,2026-01-17T19:00,27.5,69,30.2,0.0,3,1004.6,11.9,38,88,101.0,31.9,0.157
Johor,1.4854,103.7618,2026-01-17T20:00,26.2,83,30.5,0.0,3,1005.2,8.7,30,98,2.0,30.8,0.162
Johor,1.4854,103.7618,2026-01-17T21:00,25.8,83,29.7,0.0,3,1006.0,9.3,27,100,0.0,29.6,0.161
Johor,1.4854,103.7618,2026-01-17T22:00,25.1,84,29.0,0.0,3,1006.7,8.6,31,100,0.0,28.6,0.161
Johor,1.4854,103.7618,2026-01-17T23:00,24.8,87,28.6,0.0,3,1007.1,9.3,27,100,0.0,27.9,0.161
Johor,1.4854,103.7618,2026-01-18T00:00,24.5,88,28.1,0.0,3,1007.0,9.7,22,100,0.0,27.2,0.161
Johor,1.4854,103.7618,2026-01-18T01:00,24.1,89,28.0,0.0,3,1006.9,8.2,19,98,0.0,26.6,0.161
Johor,1.4854,103.7618,2026-01-18T02:00,24.0,91,27.7,0.0,3,1006.5,9.9,27,88,0.0,26.8,0.158
Johor,1.4854,103.7618,2026-01-18T03:00,23.8,91,27.5,0.0,3,1005.6,8.9,21,98,0.0,26.2,0.158
Johor,1.4854,103.7618,2026-01-18T04:00,23.5,92,27.2,0.0,3,1005.2,9.3,24,100,0.0,25.8,0.158
Johor,1.4854,103.7618,2026-01-18T05:00,23.4,92,26.9,0.0,3,1005.2,9.9,21,100,0.0,25.5,0.158
Johor,1.4854,103.7618,2026-01-18T06:00,23.3,92,26.6,0.0,3,1005.3,10.6,15,100,0.0,25.1,0.158
Johor,1.4854,103.7618,2026-01-18T07:00,23.0,93,26.3,0.0,3,1005.4,11.0,14,100,0.0,24.9,0.158
Johor,1.4854,103.7618,2026-01-18T08:00,24.1,87,27.2,0.0,3,1006.1,12.0,24,100,28.0,25.0,0.158
Johor,1.4854,103.7618,2026-01-18T09:00,25.5,81,28.7,0.0,3,1006.7,11.8,21,100,178.0,25.8,0.158
Johor,1.4854,103.7618,2026-01-18T10:00,27.2,72,29.6,0.0,3,1006.9,16.3,21,100,411.0,27.1,0.157
Johor,1.4854,103.7618,2026-01-18T11:00,28.8,65,31.8,0.0,3,1006.8,14.6,20,99,653.0,29.0,0.155
Johor,1.4854,103.7618,2026-01-18T12:00,30.1,58,33.8,0.0,3,1006.6,13.5,16,100,785.0,31.0,0.154
Johor,1.4854,103.7618,2026-01-18T13:00,31.0,53,34.7,0.1,51,1005.7,14.0,12,100,851.0,32.8,0.152
Johor,1.4854,103.7618,2026-01-18T14:00,31.2,49,34.8,0.0,3,1005.2,13.2,17,100,906.0,34.4,0.151
Johor,1.4854,103.7618,2026-01-18T15:00,31.9,46,34.9,0.0,3,1004.2,12.7,15,100,848.0,35.5,0.149
Johor,1.4854,103.7618,2026-01-18T16:00,31.6,45,33.7,0.0,3,1003.8,12.3,22,100,699.0,36.0,0.147
Johor,1.4854,103.7618,2026-01-18T17:00,30.7,45,31.4,0.0,3,1003.6,13.3,33,100,489.0,35.7,0.146
Johor,1.4854,103.7618,2026-01-18T18:00,29.5,51,30.5,0.0,3,1003.7,14.2,40,100,312.0,34.8,0.145
Johor,1.4854,103.7618,2026-01-18T19:00,27.5,64,29.3,0.0,3,1004.3,14.3,53,100,101.0,33.2,0.145
Johor,1.4854,103.7618,2026-01-18T20:00,26.4,74,29.4,0.0,3,1005.8,11.6,46,100,2.0,32.1,0.141
Johor,1.4854,103.7618,2026-01-18T21:00,25.5,79,28.8,0.0,3,1006.4,10.4,53,100,0.0,30.8,0.141
Johor,1.4854,103.7618,2026-01-18T22:00,25.0,82,28.2,0.0,3,1007.0,10.3,46,100,0.0,29.5,0.141
Johor,1.4854,103.7618,2026-01-18T23:00,24.6,83,27.7,0.0,3,1007.2,11.1,37,100,0.0,28.6,0.141
Johor,1.4854,103.7618,2026-01-19T00:00,24.2,86,27.6,0.0,3,1007.3,10.0,26,100,0.0,27.9,0.141
Johor,1.4854,103.7618,2026-01-19T01:00,23.9,87,26.9,0.0,3,1007.1,12.2,27,98,0.0,27.1,0.141
Johor,1.4854,103.7618,2026-01-19T02:00,23.8,86,26.6,0.0,3,1006.4,12.2,26,98,0.0,26.5,0.14
Johor,1.4854,103.7618,2026-01-19T03:00,23.5,87,26.4,0.0,3,1006.1,11.1,22,100,0.0,26.0,0.14
Johor,1.4854,103.7618,2026-01-19T04:00,23.2,87,26.1,0.0,3,1005.8,11.0,25,99,0.0,25.6,0.14
Johor,1.4854,103.7618,2026-01-19T05:00,22.9,89,25.7,0.0,3,1005.7,10.5,24,100,0.0,25.2,0.14
Johor,1.4854,103.7618,2026-01-19T06:00,22.8,89,25.6,0.0,3,1005.8,10.2,24,100,0.0,24.9,0.14
Johor,1.4854,103.7618,2026-01-19T07:00,22.6,90,25.3,0.0,3,1006.2,10.6,24,100,0.0,24.6,0.14
Johor,1.4854,103.7618,2026-01-19T08:00,23.2,85,25.9,0.0,3,1006.9,10.6,18,100,32.0,24.2,0.14
Johor,1.4854,103.7618,2026-01-19T09:00,25.4,76,28.2,0.0,3,1007.6,10.5,22,100,205.0,25.3,0.14
Johor,1.4854,103.7618,2026-01-19T10:00,27.4,67,29.5,0.0,3,1008.0,14.7,26,100,422.0,27.0,0.14
Johor,1.4854,103.7618,2026-01-19T11:00,29.1,59,31.7,0.0,3,1007.9,13.1,29,100,631.0,29.3,0.14
Johor,1.4854,103.7618,2026-01-19T12:00,30.8,50,33.8,0.0,3,1008.0,11.8,26,100,780.0,31.7,0.14
Johor,1.4854,103.7618,2026-01-19T13:00,31.6,44,34.4,0.0,3,1007.5,10.8,24,100,804.0,33.8,0.139
Johor,1.4854,103.7618,2026-01-19T14:00,31.1,46,34.3,0.0,3,1007.2,10.8,18,100,845.0,35.6,0.144
Johor,1.4854,103.7618,2026-01-19T15:00,31.2,45,33.5,0.2,51,1006.5,8.8,9,100,664.0,36.2,0.146
Johor,1.4854,103.7618,2026-01-19T16:00,30.8,47,32.6,0.4,51,1005.7,8.1,5,100,570.0,36.3,0.15
Johor,1.4854,103.7618,2026-01-19T17:00,30.1,49,31.9,0.2,51,1005.5,9.0,15,100,384.0,35.6,0.152
Johor,1.4854,103.7618,2026-01-19T18:00,29.4,53,30.9,0.1,51,1005.2,11.5,42,100,280.0,34.6,0.152
Johor,1.4854,103.7618,2026-01-19T19:00,27.5,64,29.7,0.0,3,1005.8,12.0,57,100,112.0,33.1,0.152
Johor,1.4854,103.7618,2026-01-19T20:00,26.1,77,29.3,0.0,3,1007.2,11.5,55,100,2.0,31.5,0.152
Johor,1.4854,103.7618,2026-01-19T21:00,25.3,80,28.3,0.0,3,1007.9,12.2,46,100,0.0,30.2,0.151
Johor,1.4854,103.7618,2026-01-19T22:00,24.9,82,28.0,0.0,3,1008.3,11.3,39,89,0.0,29.1,0.151
Johor,1.4854,103.7618,2026-01-19T23:00,24.5,85,27.6,0.0,3,1008.4,11.2,32,93,0.0,28.2,0.151
Johor,1.4854,103.7618,2026-01-20T00:00,24.0,88,27.2,0.0,0,1008.3,10.8,28,2,0.0,27.4,0.151
Johor,1.4854,103.7618,2026-01-20T01:00,23.6,89,26.9,0.0,3,1008.3,10.4,28,100,0.0,26.8,0.151
Johor,1.4854,103.7618,2026-01-20T02:00,23.4,90,26.5,0.0,3,1007.8,11.0,23,98,0.0,26.4,0.15
Johor,1.4854,103.7618,2026-01-20T03:00,23.1,90,26.2,0.0,3,1007.1,10.0,21,100,0.0,25.9,0.15
Johor,1.4854,103.7618,2026-01-20T04:00,22.9,90,26.1,0.0,3,1006.9,9.3,22,98,0.0,25.4,0.15
Johor,1.4854,103.7618,2026-01-20T05:00,22.7,90,25.6,0.0,3,1006.7,10.2,31,100,0.0,25.0,0.15
Johor,1.4854,103.7618,2026-01-20T06:00,22.6,90,25.5,0.0,3,1006.9,10.2,31,100,0.0,24.7,0.15
Johor,1.4854,103.7618,2026-01-20T07:00,22.5,90,25.2,0.0,3,1007.2,11.6,33,100,0.0,24.5,0.15
Johor,1.4854,103.7618,2026-01-20T08:00,23.4,86,26.1,0.0,3,1008.4,11.3,31,100,30.0,24.2,0.152
Johor,1.4854,103.7618,2026-01-20T09:00,25.5,77,28.2,0.0,3,1009.2,12.1,33,100,216.0,25.2,0.151
Johor,1.4854,103.7618,2026-01-20T10:00,27.5,65,29.3,0.0,3,1009.6,14.5,34,100,452.0,26.9,0.15
Johor,1.4854,103.7618,2026-01-20T11:00,29.0,58,31.3,0.0,3,1009.4,14.0,32,100,650.0,29.0,0.149
Johor,1.4854,103.7618,2026-01-20T12:00,30.4,52,33.7,0.0,3,1009.0,12.3,27,100,810.0,31.1,0.148
Johor,1.4854,103.7618,2026-01-20T13:00,31.1,49,34.7,0.0,3,1008.4,10.2,9,100,837.0,33.1,0.147
Johor,1.4854,103.7618,2026-01-20T14:00,31.2,47,34.3,0.0,3,1007.7,10.0,6,100,778.0,34.6,0.149
Johor,1.4854,103.7618,2026-01-20T15:00,31.3,46,34.1,0.1,51,1006.9,8.8,358,100,717.0,35.5,0.148
Johor,1.4854,103.7618,2026-01-20T16:00,31.3,46,33.5,0.3,51,1006.3,10.1,4,100,679.0,36.0,0.151
Johor,1.4854,103.7618,2026-01-20T17:00,29.8,53,31.3,0.6,53,1006.3,12.6,17,100,473.0,35.5,0.158
Johor,1.4854,103.7618,2026-01-20T18:00,27.8,63,29.7,0.3,51,1006.5,12.9,19,100,239.0,34.0,0.16
Johor,1.4854,103.7618,2026-01-20T19:00,27.0,67,29.1,0.0,3,1006.7,13.2,30,100,88.0,32.4,0.16
Johor,1.4854,103.7618,2026-01-20T20:00,24.4,86,29.0,0.0,3,1007.5,2.1,250,100,3.0,30.7,0.165
Johor,1.4854,103.7618,2026-01-20T21:00,24.1,90,28.8,0.1,51,1008.3,3.5,28,100,0.0,29.1,0.165
Johor,1.4854,103.7618,2026-01-20T22:00,24.2,91,28.9,0.0,3,1009.2,3.6,99,100,0.0,28.0,0.165
Johor,1.4854,103.7618,2026-01-20T23:00,24.5,89,28.7,0.0,3,1009.6,6.6,53,100,0.0,27.3,0.166
Johor,1.4854,103.7618,2026-01-21T00:00,24.4,86,27.9,0.0,3,1009.4,9.1,39,100,0.0,26.7,0.166
Johor,1.4854,103.7618,2026-01-21T01:00,23.8,87,26.8,0.0,3,1009.0,11.5,32,100,0.0,26.1,0.166
Johor,1.4854,103.7618,2026-01-21T02:00,23.3,90,26.5,0.0,3,1008.6,9.7,27,99,0.0,26.1,0.162
Johor,1.4854,103.7618,2026-01-21T03:00,23.0,90,26.1,0.0,3,1007.7,10.5,24,100,0.0,25.6,0.162
Johor,1.4854,103.7618,2026-01-21T04:00,22.8,91,25.8,0.0,3,1007.1,10.6,24,100,0.0,25.2,0.162
Johor,1.4854,103.7618,2026-01-21T05:00,22.6,91,25.5,0.0,3,1007.2,10.7,25,100,0.0,24.8,0.162
Johor,1.4854,103.7618,2026-01-21T06:00,22.5,91,25.2,0.0,3,1007.6,10.9,27,100,0.0,24.5,0.162
Johor,1.4854,103.7618,2026-01-21T07:00,22.4,92,25.0,0.0,3,1008.1,11.3,27,100,0.0,24.2,0.162
Johor,1.4854,103.7618,2026-01-21T08:00,23.0,89,25.8,0.0,3,1009.1,11.4,25,100,30.0,24.0,0.163
Johor,1.4854,103.7618,2026-01-21T09:00,24.7,82,27.8,0.0,3,1010.0,10.1,27,100,180.0,24.8,0.163
Johor,1.4854,103.7618,2026-01-21T10:00,26.7,71,29.1,0.0,3,1010.4,13.9,25,100,413.0,26.3,0.161
Johor,1.4854,103.7618,2026-01-21T11:00,27.9,65,30.2,0.0,3,1010.5,12.7,25,100,518.0,27.9,0.16
Johor,1.4854,103.7618,2026-01-21T12:00,29.3,57,32.1,0.0,3,1010.0,11.9,23,100,675.0,29.6,0.158
Johor,1.4854,103.7618,2026-01-21T13:00,30.8,51,34.4,0.0,3,1009.1,11.7,17,100,869.0,31.7,0.156
Johor,1.4854,103.7618,2026-01-21T14:00,30.9,47,34.2,0.0,3,1008.6,10.8,358,100,872.0,33.4,0.159
Johor,1.4854,103.7618,2026-01-21T15:00,30.6,49,33.2,0.1,51,1007.7,9.7,1,100,692.0,34.0,0.158
Johor,1.4854,103.7618,2026-01-21T16:00,30.0,51,31.6,0.0,3,1007.1,11.5,11,100,495.0,34.0,0.156
Johor,1.4854,103.7618,2026-01-21T17:00,29.0,56,30.7,0.0,3,1007.0,12.9,12,100,396.0,33.6,0.154
Johor,1.4854,103.7618,2026-01-21T18:00,28.6,57,30.3,0.0,3,1007.2,12.9,25,100,230.0,32.7,0.153
Johor,1.4854,103.7618,2026-01-21T19:00,27.2,62,28.8,0.0,3,1007.8,13.1,33,100,94.0,31.5,0.153
Johor,1.4854,103.7618,2026-01-21T20:00,25.7,73,28.0,0.0,3,1008.8,12.2,27,100,3.0,30.2,0.158
Johor,1.4854,103.7618,2026-01-21T21:00,25.0,77,27.8,0.0,3,1009.5,9.7,22,100,0.0,29.0,0.157
Johor,1.4854,103.7618,2026-01-21T22:00,24.3,81,27.2,0.0,3,1010.3,9.7,16,100,0.0,28.0,0.157
Johor,1.4854,103.7618,2026-01-21T23:00,24.1,81,26.8,0.0,3,1010.5,10.1,12,100,0.0,27.2,0.157
Johor,1.4854,103.7618,2026-01-22T00:00,23.6,84,26.3,0.0,3,1010.3,10.8,18,100,0.0,26.5,0.157
Johor,1.4854,103.7618,2026-01-22T01:00,23.4,86,26.0,0.0,3,1010.0,11.6,16,100,0.0,26.0,0.157
Johor,1.4854,103.7618,2026-01-22T02:00,23.3,87,25.8,0.0,3,1009.8,12.4,22,100,0.0,25.7,0.157
Johor,1.4854,103.7618,2026-01-22T03:00,23.3,86,25.6,0.0,3,1008.9,13.1,21,100,0.0,25.3,0.157
Johor,1.4854,103.7618,2026-01-22T04:00,23.1,85,25.4,0.0,3,1008.4,12.9,16,100,0.0,25.0,0.157
Johor,1.4854,103.7618,2026-01-22T05:00,23.0,84,25.1,0.0,3,1008.2,13.1,21,100,0.0,24.7,0.157
Johor,1.4854,103.7618,2026-01-22T06:00,23.0,84,25.0,0.0,3,1008.3,12.6,22,100,0.0,24.4,0.157
Johor,1.4854,103.7618,2026-01-22T07:00,23.0,85,25.1,0.0,3,1008.7,12.1,21,100,0.0,24.2,0.157
Johor,1.4854,103.7618,2026-01-22T08:00,23.9,84,26.3,0.0,3,1009.5,13.3,21,100,25.0,24.1,0.164
Johor,1.4854,103.7618,2026-01-22T09:00,25.5,77,27.8,0.0,3,1010.2,14.3,20,100,187.0,25.0,0.163
Johor,1.4854,103.7618,2026-01-22T10:00,27.0,68,28.6,0.0,3,1010.6,18.5,21,100,412.0,26.3,0.162
Johor,1.4854,103.7618,2026-01-22T11:00,28.4,60,29.8,0.0,3,1010.6,18.5,21,100,607.0,28.0,0.16
Johor,1.4854,103.7618,2026-01-22T12:00,29.9,54,31.9,0.0,3,1010.5,17.3,15,100,753.0,29.8,0.158
Johor,1.4854,103.7618,2026-01-22T13:00,30.5,50,32.3,0.0,3,1009.6,18.3,11,100,773.0,31.2,0.156
Johor,1.4854,103.7618,2026-01-22T14:00,30.6,50,32.0,0.0,3,1008.7,17.1,4,93,638.0,32.0,0.159
Johor,1.4854,103.7618,2026-01-22T15:00,31.3,48,33.9,0.0,3,1008.0,16.2,2,86,862.0,33.3,0.156
Johor,1.4854,103.7618,2026-01-22T16:00,30.2,50,31.1,0.0,3,1007.6,17.1,1,93,576.0,33.5,0.155
Johor,1.4854,103.7618,2026-01-22T17:00,29.5,53,30.1,0.0,2,1007.5,18.7,13,66,482.0,33.3,0.153
Johor,1.4854,103.7618,2026-01-22T18:00,28.2,56,28.9,0.0,3,1007.9,17.3,16,80,328.0,32.6,0.152
Johor,1.4854,103.7618,2026-01-22T19:00,27.1,60,27.8,0.0,2,1008.4,17.2,24,77,111.0,31.4,0.151
Johor,1.4854,103.7618,2026-01-22T20:00,25.8,70,27.7,0.0,2,1009.6,13.0,26,58,3.0,30.0,0.152
Johor,1.4854,103.7618,2026-01-22T21:00,24.9,75,26.9,0.0,3,1010.3,13.5,25,91,0.0,28.8,0.152
Johor,1.4854,103.7618,2026-01-22T22:00,24.5,78,26.7,0.0,3,1011.0,12.9,15,80,0.0,27.9,0.152
Johor,1.4854,103.7618,2026-01-22T23:00,24.1,80,26.5,0.0,3,1011.1,12.6,19,97,0.0,27.0,0.152
Johor,1.4854,103.7618,2026-01-23T00:00,23.8,83,26.1,0.0,3,1010.9,13.3,25,100,0.0,26.5,0.152
Johor,1.4854,103.7618,2026-01-23T01:00,23.6,86,26.1,0.0,3,1010.7,13.2,22,99,0.0,26.0,0.152
Johor,1.4854,103.7618,2026-01-23T02:00,23.4,87,26.0,0.0,3,1010.4,12.9,23,100,0.0,26.0,0.147
Johor,1.4854,103.7618,2026-01-23T03:00,23.4,86,25.9,0.0,3,1009.9,12.6,17,99,0.0,25.5,0.147
Johor,1.4854,103.7618,2026-01-23T04:00,23.3,85,25.6,0.0,3,1009.4,13.3,16,100,0.0,25.1,0.147
Johor,1.4854,103.7618,2026-01-23T05:00,23.2,86,25.3,0.0,3,1009.1,14.5,15,99,0.0,24.8,0.147
Johor,1.4854,103.7618,2026-01-23T06:00,23.2,86,25.2,0.0,3,1008.9,15.8,14,100,0.0,24.6,0.147
Johor,1.4854,103.7618,2026-01-23T07:00,23.2,86,25.3,0.0,3,1009.5,15.0,13,99,0.0,24.4,0.147
Johor,1.4854,103.7618,2026-01-23T08:00,24.1,83,26.2,0.0,3,1010.6,15.5,15,100,31.0,24.2,0.153
Johor,1.4854,103.7618,2026-01-23T09:00,25.6,77,27.9,0.0,3,1011.7,15.5,15,100,201.0,25.0,0.153
Johor,1.4854,103.7618,2026-01-23T10:00,27.4,67,28.9,0.0,3,1012.3,18.9,16,100,418.0,26.5,0.152
Johor,1.4854,103.7618,2026-01-23T11:00,28.9,59,30.3,0.1,51,1012.2,18.9,14,100,616.0,28.4,0.152
Johor,1.4854,103.7618,2026-01-23T12:00,30.0,53,32.0,0.0,3,1011.6,19.3,14,100,781.0,30.2,0.15
Johor,1.4854,103.7618,2026-01-23T13:00,31.2,48,33.2,0.0,3,1010.6,20.4,12,99,897.0,32.2,0.149
Johor,1.4854,103.7618,2026-01-23T14:00,31.0,47,32.9,0.0,3,1010.2,19.0,15,100,868.0,33.5,0.151
Johor,1.4854,103.7618,2026-01-23T15:00,31.0,47,32.3,0.0,3,1009.3,19.5,12,100,782.0,34.2,0.15
